study,qid,display_index,page,set_id,cooldown_block,condition,condition_label,expected_accent,source_index,audio,audio_filename,selected_source_path,selected_item_id,selected_method,selected_direction,selected_source_accent,selected_target_accent,selected_source_speaker_id,selected_utterance_id,selected_target_ref_id,selected_phonos_run,selected_accent_pred_label,selected_expected_tgt_label,selected_recall_tgt_hit,selected_nisqa_mos
mos,Q007,7,2,,1,PHONOS,PHONOS,,2,audio/PHONOS_02.wav,PHONOS_02.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full_r1/spn2ame/SLT/EN_1w05IHEUhAM_SPEAKER_04/EN_1w05IHEUhAM_W000288_0003.wav,phonos::spn2ame::SLT::EN_1w05IHEUhAM_W000288_0003,PHONOS,spn2ame,spanish,american,EN_1w05IHEUhAM_SPEAKER_04,EN_1w05IHEUhAM_W000288_0003,SLT,full_r1,north_american,north_american,1,4.925337
mos,Q008,8,2,,1,original,Original speech,,2,audio/original_02.wav,original_02.wav,/data/waris/code/PHONOSv2/evaluation/final/indian/S_021705/wav/00081956_000008.v2.vad.wav,gt::indian::00081956_000008.v2.vad,original,reference,indian,indian,S_021705,00081956_000008.v2.vad,,,,,,
mos,Q009,9,2,,1,TVTSyn,TVTSyn,,3,audio/TVTSyn_03.wav,TVTSyn_03.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/1462/1462-170145-0004.wav,tvtsyn::american::1462::1462-170145-0004,TVTSyn,reconstruction,american,american,1462,1462-170145-0004,,,,,,
mos,Q010,10,2,,1,seedvc,SeedVC,,3,audio/seedvc_03.wav,seedvc_03.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_004723/00001848_000003.v2.vad.wav,seedvc::ind2ame::SLT::S_004723::00001848_000003.v2.vad,seedvc,ind2ame,ind,ame,S_004723,00001848_000003.v2.vad,SLT,,,,,
mos,Q011,11,3,,1,TVTSyn,TVTSyn,,4,audio/TVTSyn_04.wav,TVTSyn_04.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/m_03034/som_03034_00031080850.wav,tvtsyn::british::m_03034::som_03034_00031080850,TVTSyn,reconstruction,british,british,m_03034,som_03034_00031080850,,,,,,
mos,Q012,12,3,,1,seedvc,SeedVC,,4,audio/seedvc_04.wav,seedvc_04.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/CLB/S_023511/00019639_000118.v2.vad.wav,seedvc::ind2ame::CLB::S_023511::00019639_000118.v2.vad,seedvc,ind2ame,ind,ame,S_023511,00019639_000118.v2.vad,CLB,,,,,
mos,Q013,13,3,,1,PHONOS,PHONOS,,3,audio/PHONOS_03.wav,PHONOS_03.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full_r1/bri2ame/SLT/m_06592/som_06592_01558846194.wav,phonos::bri2ame::SLT::som_06592_01558846194,PHONOS,bri2ame,british,american,m_06592,som_06592_01558846194,SLT,full_r1,north_american,north_american,1,4.952276
mos,Q014,14,3,,1,PHONOS,PHONOS,,4,audio/PHONOS_04.wav,PHONOS_04.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ind2ame/SLT/S_021107/00161302_000029.v2.vad.wav,phonos::ind2ame::SLT::00161302_000029.v2.vad,PHONOS,ind2ame,indian,american,S_021107,00161302_000029.v2.vad,SLT,full,north_american,north_american,1,4.9682374
mos,Q015,15,3,,1,original,Original speech,,3,audio/original_03.wav,original_03.wav,/data/waris/code/PHONOSv2/evaluation/final/indian/S_003669/wav/00304966_000025.v2.vad.wav,gt::indian::00304966_000025.v2.vad,original,reference,indian,indian,S_003669,00304966_000025.v2.vad,,,,,,
mos,Q016,16,4,,2,TVTSyn,TVTSyn,,5,audio/TVTSyn_05.wav,TVTSyn_05.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/m_07508/som_07508_00863530164.wav,tvtsyn::british::m_07508::som_07508_00863530164,TVTSyn,reconstruction,british,british,m_07508,som_07508_00863530164,,,,,,
mos,Q017,17,4,,2,PHONOS,PHONOS,,5,audio/PHONOS_05.wav,PHONOS_05.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ind2ame/SLT/S_002906/00337562_000049.v2.vad.wav,phonos::ind2ame::SLT::00337562_000049.v2.vad,PHONOS,ind2ame,indian,american,S_002906,00337562_000049.v2.vad,SLT,full,north_american,north_american,1,4.8985343
mos,Q018,18,4,,2,PHONOS,PHONOS,,6,audio/PHONOS_06.wav,PHONOS_06.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ind2ame/SLT/S_003823/00022526_000019.v2.vad.wav,phonos::ind2ame::SLT::00022526_000019.v2.vad,PHONOS,ind2ame,indian,american,S_003823,00022526_000019.v2.vad,SLT,full,north_american,north_american,1,4.8981457
mos,Q019,19,4,,2,TVTSyn,TVTSyn,,6,audio/TVTSyn_06.wav,TVTSyn_06.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/Portuguese_G00663/G00663S5453.wav,tvtsyn::spanish::Portuguese_G00663::G00663S5453,TVTSyn,reconstruction,spanish,spanish,Portuguese_G00663,G00663S5453,,,,,,
mos,Q020,20,4,,2,original,Original speech,,4,audio/original_04.wav,original_04.wav,/data/waris/code/PHONOSv2/evaluation/final/american/7729/wav/7729-102255-0044.wav,gt::american::7729-102255-0044,original,reference,american,american,7729,7729-102255-0044,,,,,,
mos,Q021,21,5,,2,seedvc,SeedVC,,5,audio/seedvc_05.wav,seedvc_05.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/MBMPS/2803/2803-154320-0007.wav,seedvc::ame2spn::MBMPS::2803::2803-154320-0007,seedvc,ame2spn,ame,spn,2803,2803-154320-0007,MBMPS,,,,,
mos,Q022,22,5,,2,TVTSyn,TVTSyn,,7,audio/TVTSyn_07.wav,TVTSyn_07.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_019526/00124766_000024.v2.vad.wav,tvtsyn::indian::S_019526::00124766_000024.v2.vad,TVTSyn,reconstruction,indian,indian,S_019526,00124766_000024.v2.vad,,,,,,
mos,Q023,23,5,,2,original,Original speech,,5,audio/original_05.wav,original_05.wav,/data/waris/code/PHONOSv2/evaluation/final/indian/S_008077/wav/00004865_000006.v2.vad.wav,gt::indian::00004865_000006.v2.vad,original,reference,indian,indian,S_008077,00004865_000006.v2.vad,,,,,,
mos,Q024,24,5,,2,PHONOS,PHONOS,,7,audio/PHONOS_07.wav,PHONOS_07.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ame2bri/slr83_southern_female_sof_04415/2428/2428-83699-0031.wav,phonos::ame2bri::slr83_southern_female_sof_04415::2428-83699-0031,PHONOS,ame2bri,american,british,2428,2428-83699-0031,slr83_southern_female_sof_04415,full,british_isles,british_isles,1,4.9424243
mos,Q025,25,5,,2,seedvc,SeedVC,,6,audio/seedvc_06.wav,seedvc_06.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2bri/slr83_southern_female_sof_03397/121/121-121726-0000.wav,seedvc::ame2bri::slr83_southern_female_sof_03397::121::121-121726-0000,seedvc,ame2bri,ame,bri,121,121-121726-0000,slr83_southern_female_sof_03397,,,,,
mos,Q026,26,6,,2,PHONOS,PHONOS,,8,audio/PHONOS_08.wav,PHONOS_08.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full_r1/ind2ame/SLT/S_009220/00365053_000025.v2.vad.wav,phonos::ind2ame::SLT::00365053_000025.v2.vad,PHONOS,ind2ame,indian,american,S_009220,00365053_000025.v2.vad,SLT,full_r1,north_american,north_american,1,4.9102416
mos,Q027,27,6,,2,seedvc,SeedVC,,7,audio/seedvc_07.wav,seedvc_07.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/NJS/1284/1284-1180-0025.wav,seedvc::ame2spn::NJS::1284::1284-1180-0025,seedvc,ame2spn,ame,spn,1284,1284-1180-0025,NJS,,,,,
mos,Q028,28,6,,2,TVTSyn,TVTSyn,,8,audio/TVTSyn_08.wav,TVTSyn_08.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_esEl7EWvNUE_SPEAKER_00/EN_esEl7EWvNUE_W000082.wav,tvtsyn::spanish::EN_esEl7EWvNUE_SPEAKER_00::EN_esEl7EWvNUE_W000082,TVTSyn,reconstruction,spanish,spanish,EN_esEl7EWvNUE_SPEAKER_00,EN_esEl7EWvNUE_W000082,,,,,,
mos,Q029,29,6,,2,seedvc,SeedVC,,8,audio/seedvc_08.wav,seedvc_08.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/RMS/m_09334/som_09334_00578129209.wav,seedvc::bri2ame::RMS::m_09334::som_09334_00578129209,seedvc,bri2ame,bri,ame,m_09334,som_09334_00578129209,RMS,,,,,
mos,Q030,30,6,,2,PHONOS,PHONOS,,9,audio/PHONOS_09.wav,PHONOS_09.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ind2ame/SLT/S_015647/00323141_000021.v2.vad.wav,phonos::ind2ame::SLT::00323141_000021.v2.vad,PHONOS,ind2ame,indian,american,S_015647,00323141_000021.v2.vad,SLT,full,north_american,north_american,1,4.899768
mos,Q031,31,7,,3,TVTSyn,TVTSyn,,9,audio/TVTSyn_09.wav,TVTSyn_09.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_xHHTlxYqRs4_SPEAKER_00/EN_xHHTlxYqRs4_W000024.wav,tvtsyn::spanish::EN_xHHTlxYqRs4_SPEAKER_00::EN_xHHTlxYqRs4_W000024,TVTSyn,reconstruction,spanish,spanish,EN_xHHTlxYqRs4_SPEAKER_00,EN_xHHTlxYqRs4_W000024,,,,,,
mos,Q032,32,7,,3,original,Original speech,,6,audio/original_06.wav,original_06.wav,/data/waris/code/PHONOSv2/evaluation/final/american/3000/wav/3000-15664-0003.wav,gt::american::3000-15664-0003,original,reference,american,american,3000,3000-15664-0003,,,,,,
mos,Q033,33,7,,3,seedvc,SeedVC,,9,audio/seedvc_09.wav,seedvc_09.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/NJS/1320/1320-122617-0028.wav,seedvc::ame2spn::NJS::1320::1320-122617-0028,seedvc,ame2spn,ame,spn,1320,1320-122617-0028,NJS,,,,,
mos,Q034,34,7,,3,original,Original speech,,7,audio/original_07.wav,original_07.wav,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_K-AjGFxKPgk_SPEAKER_00/wav/EN_K-AjGFxKPgk_W000013_0000.wav,gt::spanish::EN_K-AjGFxKPgk_W000013_0000,original,reference,spanish,spanish,EN_K-AjGFxKPgk_SPEAKER_00,EN_K-AjGFxKPgk_W000013_0000,,,,,,
mos,Q035,35,7,,3,seedvc,SeedVC,,10,audio/seedvc_10.wav,seedvc_10.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2bri/slr83_southern_female_sof_04415/672/672-122797-0066.wav,seedvc::ame2bri::slr83_southern_female_sof_04415::672::672-122797-0066,seedvc,ame2bri,ame,bri,672,672-122797-0066,slr83_southern_female_sof_04415,,,,,
mos,Q036,36,8,,3,original,Original speech,,8,audio/original_08.wav,original_08.wav,/data/waris/code/PHONOSv2/evaluation/final/american/2035/wav/2035-152373-0013.wav,gt::american::2035-152373-0013,original,reference,american,american,2035,2035-152373-0013,,,,,,
mos,Q037,37,8,,3,original,Original speech,,9,audio/original_09.wav,original_09.wav,/data/waris/code/PHONOSv2/evaluation/final/american/1919/wav/1919-142785-0013.wav,gt::american::1919-142785-0013,original,reference,american,american,1919,1919-142785-0013,,,,,,
mos,Q038,38,8,,3,TVTSyn,TVTSyn,,10,audio/TVTSyn_10.wav,TVTSyn_10.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_mKztA94WeYA_SPEAKER_00/EN_mKztA94WeYA_W000019.wav,tvtsyn::spanish::EN_mKztA94WeYA_SPEAKER_00::EN_mKztA94WeYA_W000019,TVTSyn,reconstruction,spanish,spanish,EN_mKztA94WeYA_SPEAKER_00,EN_mKztA94WeYA_W000019,,,,,,
mos,Q039,39,8,,3,seedvc,SeedVC,,11,audio/seedvc_11.wav,seedvc_11.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2bri/slr83_southern_female_sof_04415/7176/7176-92135-0022.wav,seedvc::ame2bri::slr83_southern_female_sof_04415::7176::7176-92135-0022,seedvc,ame2bri,ame,bri,7176,7176-92135-0022,slr83_southern_female_sof_04415,,,,,
mos,Q040,40,8,,3,TVTSyn,TVTSyn,,11,audio/TVTSyn_11.wav,TVTSyn_11.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_06136/sof_06136_02138974544.wav,tvtsyn::british::f_06136::sof_06136_02138974544,TVTSyn,reconstruction,british,british,f_06136,sof_06136_02138974544,,,,,,
mos,Q041,41,9,,3,TVTSyn,TVTSyn,,12,audio/TVTSyn_12.wav,TVTSyn_12.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/american/84/84-121123-0022.wav,tvtsyn::american::84::84-121123-0022,TVTSyn,reconstruction,american,american,84,84-121123-0022,,,,,,
mos,Q042,42,9,,3,PHONOS,PHONOS,,10,audio/PHONOS_10.wav,PHONOS_10.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full_r1/ame2bri/slr83_southern_female_sof_03397/1462/1462-170142-0034.wav,phonos::ame2bri::slr83_southern_female_sof_03397::1462-170142-0034,PHONOS,ame2bri,american,british,1462,1462-170142-0034,slr83_southern_female_sof_03397,full_r1,british_isles,british_isles,1,5.0630436
mos,Q043,43,9,,3,seedvc,SeedVC,,12,audio/seedvc_12.wav,seedvc_12.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/RMS/EN_tryCdbxPJqc_SPEAKER_05/EN_tryCdbxPJqc_W000179_0002.wav,seedvc::spn2ame::RMS::EN_tryCdbxPJqc_SPEAKER_05::EN_tryCdbxPJqc_W000179_0002,seedvc,spn2ame,spn,ame,EN_tryCdbxPJqc_SPEAKER_05,EN_tryCdbxPJqc_W000179_0002,RMS,,,,,
mos,Q044,44,9,,3,PHONOS,PHONOS,,11,audio/PHONOS_11.wav,PHONOS_11.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ame2bri/slr83_southern_female_sof_03397/8297/8297-275155-0023.wav,phonos::ame2bri::slr83_southern_female_sof_03397::8297-275155-0023,PHONOS,ame2bri,american,british,8297,8297-275155-0023,slr83_southern_female_sof_03397,full,british_isles,british_isles,1,5.0155015
mos,Q045,45,9,,3,TVTSyn,TVTSyn,,13,audio/TVTSyn_13.wav,TVTSyn_13.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_020701/00275362_000029.v2.vad.wav,tvtsyn::indian::S_020701::00275362_000029.v2.vad,TVTSyn,reconstruction,indian,indian,S_020701,00275362_000029.v2.vad,,,,,,
mos,Q046,46,10,,4,original,Original speech,,10,audio/original_10.wav,original_10.wav,/data/waris/code/PHONOSv2/evaluation/final/british/f_07060/wav/sof_07060_01152146696.wav,gt::british::sof_07060_01152146696,original,reference,british,british,f_07060,sof_07060_01152146696,,,,,,
mos,Q047,47,10,,4,TVTSyn,TVTSyn,,14,audio/TVTSyn_14.wav,TVTSyn_14.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/m_07508/som_07508_00738099498.wav,tvtsyn::british::m_07508::som_07508_00738099498,TVTSyn,reconstruction,british,british,m_07508,som_07508_00738099498,,,,,,
mos,Q048,48,10,,4,TVTSyn,TVTSyn,,15,audio/TVTSyn_15.wav,TVTSyn_15.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/british/f_03349/sof_03349_00636214660.wav,tvtsyn::british::f_03349::sof_03349_00636214660,TVTSyn,reconstruction,british,british,f_03349,sof_03349_00636214660,,,,,,
mos,Q049,49,10,,4,PHONOS,PHONOS,,12,audio/PHONOS_12.wav,PHONOS_12.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ind2ame/SLT/S_010668/00289362_000138.v2.vad.wav,phonos::ind2ame::SLT::00289362_000138.v2.vad,PHONOS,ind2ame,indian,american,S_010668,00289362_000138.v2.vad,SLT,full,north_american,north_american,1,4.936552
mos,Q050,50,10,,4,original,Original speech,,11,audio/original_11.wav,original_11.wav,/data/waris/code/PHONOSv2/evaluation/final/american/2035/wav/2035-152373-0008.wav,gt::american::2035-152373-0008,original,reference,american,american,2035,2035-152373-0008,,,,,,
mos,Q051,51,11,,4,original,Original speech,,12,audio/original_12.wav,original_12.wav,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_KettsRGcE68_SPEAKER_00/wav/EN_KettsRGcE68_W000021.wav,gt::spanish::EN_KettsRGcE68_W000021,original,reference,spanish,spanish,EN_KettsRGcE68_SPEAKER_00,EN_KettsRGcE68_W000021,,,,,,
mos,Q052,52,11,,4,seedvc,SeedVC,,13,audio/seedvc_13.wav,seedvc_13.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ame2spn/ERMS/4970/4970-29095-0019.wav,seedvc::ame2spn::ERMS::4970::4970-29095-0019,seedvc,ame2spn,ame,spn,4970,4970-29095-0019,ERMS,,,,,
mos,Q053,53,11,,4,original,Original speech,,13,audio/original_13.wav,original_13.wav,/data/waris/code/PHONOSv2/evaluation/final/indian/S_021581/wav/00305118_000073.v2.vad.wav,gt::indian::00305118_000073.v2.vad,original,reference,indian,indian,S_021581,00305118_000073.v2.vad,,,,,,
mos,Q054,54,11,,4,original,Original speech,,14,audio/original_14.wav,original_14.wav,/data/waris/code/PHONOSv2/evaluation/final/spanish/EDACC-C27-B/wav/EDACC-C27-74.wav,gt::spanish::EDACC-C27-74,original,reference,spanish,spanish,EDACC-C27-B,EDACC-C27-74,,,,,,
mos,Q055,55,11,,4,PHONOS,PHONOS,,13,audio/PHONOS_13.wav,PHONOS_13.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ame2bri/slr83_southern_female_sof_03397/7976/7976-105575-0017.wav,phonos::ame2bri::slr83_southern_female_sof_03397::7976-105575-0017,PHONOS,ame2bri,american,british,7976,7976-105575-0017,slr83_southern_female_sof_03397,full,british_isles,british_isles,1,4.9993615
mos,Q056,56,12,,4,seedvc,SeedVC,,14,audio/seedvc_14.wav,seedvc_14.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/bri2ame/BDL/m_07508/som_07508_02122474951.wav,seedvc::bri2ame::BDL::m_07508::som_07508_02122474951,seedvc,bri2ame,bri,ame,m_07508,som_07508_02122474951,BDL,,,,,
mos,Q057,57,12,,4,original,Original speech,,15,audio/original_15.wav,original_15.wav,/data/waris/code/PHONOSv2/evaluation/final/spanish/Portuguese_G00663/wav/G00663S2378.wav,gt::spanish::G00663S2378,original,reference,spanish,spanish,Portuguese_G00663,G00663S2378,,,,,,
mos,Q058,58,12,,4,seedvc,SeedVC,,15,audio/seedvc_15.wav,seedvc_15.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/SLT/EN_1w05IHEUhAM_SPEAKER_04/EN_1w05IHEUhAM_W000288_0002.wav,seedvc::spn2ame::SLT::EN_1w05IHEUhAM_SPEAKER_04::EN_1w05IHEUhAM_W000288_0002,seedvc,spn2ame,spn,ame,EN_1w05IHEUhAM_SPEAKER_04,EN_1w05IHEUhAM_W000288_0002,SLT,,,,,
mos,Q059,59,12,,4,PHONOS,PHONOS,,14,audio/PHONOS_14.wav,PHONOS_14.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full/ind2ame/SLT/S_017753/00326797_000007.v2.vad.wav,phonos::ind2ame::SLT::00326797_000007.v2.vad,PHONOS,ind2ame,indian,american,S_017753,00326797_000007.v2.vad,SLT,full,north_american,north_american,1,4.8984985
mos,Q060,60,12,,4,PHONOS,PHONOS,,15,audio/PHONOS_15.wav,PHONOS_15.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/phonos/full_r1/ame2bri/slr83_southern_female_sof_03397/3752/3752-4943-0016.wav,phonos::ame2bri::slr83_southern_female_sof_03397::3752-4943-0016,PHONOS,ame2bri,american,british,3752,3752-4943-0016,slr83_southern_female_sof_03397,full_r1,british_isles,british_isles,1,4.955863
